game_id,filename,bytes,n_frames,gameId_field
894833673,battle_894833673.json,120525,251,894833673
894833674,battle_894833674.json,114725,239,894833674
894854371,battle_894854371.json,96455,205,894854371
894854372,battle_894854372.json,197994,425,894854372
894854395,battle_894854395.json,152326,327,894854395
894854396,battle_894854396.json,126023,269,894854396
894854413,battle_894854413.json,337278,679,894854413
894854414,battle_894854414.json,262610,523,894854414
894854448,battle_894854448.json,137648,297,894854448
894854449,battle_894854449.json,210995,455,894854449
894854473,battle_894854473.json,330707,707,894854473
894854474,battle_894854474.json,104737,225,894854474
894854536,battle_894854536.json,232600,487,894854536
894854537,battle_894854537.json,133796,279,894854537
894854559,battle_894854559.json,218438,475,894854559
894854560,battle_894854560.json,149670,327,894854560
894854645,battle_894854645.json,269747,573,894854645
894854646,battle_894854646.json,268696,563,894854646
894854733,battle_894854733.json,256987,547,894854733
894854734,battle_894854734.json,270589,569,894854734
894854803,battle_894854803.json,381528,815,894854803
894854804,battle_894854804.json,472226,1001,894854804
894854832,battle_894854832.json,200333,433,894854832
894854833,battle_894854833.json,160301,347,894854833
894854882,battle_894854882.json,216926,459,894854882
894854883,battle_894854883.json,268191,563,894854883
894854896,battle_894854896.json,322009,643,894854896
894854897,battle_894854897.json,193934,387,894854897
894854905,battle_894854905.json,117972,257,894854905
894854906,battle_894854906.json,351004,775,894854906
894854914,battle_894854914.json,122301,245,894854914
894854915,battle_894854915.json,162392,327,894854915
894854932,battle_894854932.json,169317,341,894854932
894854933,battle_894854933.json,230969,461,894854933
894854938,battle_894854938.json,247500,549,894854938
894854939,battle_894854939.json,227739,503,894854939
894854957,battle_894854957.json,123279,267,894854957
894854958,battle_894854958.json,135457,293,894854958
894854972,battle_894854972.json,97514,211,894854972
894854973,battle_894854973.json,100571,217,894854973
894854977,battle_894854977.json,157297,339,894854977
894854978,battle_894854978.json,144080,307,894854978
894855031,battle_894855031.json,313319,627,894855031
894855032,battle_894855032.json,396701,795,894855032
894855080,battle_894855080.json,249361,521,894855080
894855081,battle_894855081.json,280249,585,894855081
894855145,battle_894855145.json,119983,261,894855145
894855146,battle_894855146.json,133218,287,894855146
894855174,battle_894855174.json,113882,247,894855174
894855175,battle_894855175.json,113984,251,894855175
894855188,battle_894855188.json,371840,737,894855188
894855189,battle_894855189.json,375223,745,894855189
894855224,battle_894855224.json,188868,375,894855224
894855225,battle_894855225.json,281067,561,894855225
894855311,battle_894855311.json,188280,409,894855311
894855312,battle_894855312.json,172821,373,894855312
894855395,battle_894855395.json,293799,639,894855395
894855396,battle_894855396.json,256061,559,894855396
894855419,battle_894855419.json,200836,435,894855419
894855420,battle_894855420.json,273060,599,894855420
894855445,battle_894855445.json,171963,341,894855445
894855446,battle_894855446.json,138939,277,894855446
894855461,battle_894855461.json,192093,417,894855461
894855462,battle_894855462.json,234967,511,894855462
894855478,battle_894855478.json,270278,545,894855478
894855479,battle_894855479.json,285495,571,894855479
894855548,battle_894855548.json,269781,593,894855548
894855549,battle_894855549.json,193533,423,894855549
894855582,battle_894855582.json,209403,453,894855582
894855583,battle_894855583.json,352017,767,894855583
894855604,battle_894855604.json,252526,507,894855604
894855605,battle_894855605.json,204458,411,894855605
894855690,battle_894855690.json,200289,437,894855690
894855691,battle_894855691.json,106709,233,894855691
894855728,battle_894855728.json,320715,681,894855728
894855729,battle_894855729.json,238590,505,894855729
894855756,battle_894855756.json,113564,239,894855756
894855757,battle_894855757.json,170446,359,894855757
894855780,battle_894855780.json,94656,207,894855780
894855781,battle_894855781.json,169218,369,894855781
894855794,battle_894855794.json,331118,705,894855794
894855795,battle_894855795.json,334767,707,894855795
894855983,battle_894855983.json,253278,551,894855983
894855984,battle_894855984.json,229381,495,894855984
894855996,battle_894855996.json,233556,517,894855996
894855997,battle_894855997.json,279077,615,894855997
894856026,battle_894856026.json,143600,311,894856026
894856027,battle_894856027.json,127857,281,894856027
894856051,battle_894856051.json,139895,291,894856051
894856052,battle_894856052.json,247965,511,894856052
894856069,battle_894856069.json,366845,799,894856069
894856070,battle_894856070.json,254478,551,894856070
894856080,battle_894856080.json,282162,557,894856080
894856081,battle_894856081.json,394630,785,894856081
894856092,battle_894856092.json,246894,515,894856092
894856093,battle_894856093.json,236009,493,894856093
894856114,battle_894856114.json,301379,601,894856114
894856115,battle_894856115.json,378437,745,894856115
894856275,battle_894856275.json,266605,577,894856275
894856276,battle_894856276.json,247832,537,894856276
894856550,battle_894856550.json,146430,317,894856550
894856551,battle_894856551.json,119383,259,894856551
894856575,battle_894856575.json,172736,343,894856575
894856576,battle_894856576.json,332530,663,894856576
894856622,battle_894856622.json,134551,289,894856622
894856623,battle_894856623.json,107761,233,894856623
894856639,battle_894856639.json,106169,231,894856639
894856640,battle_894856640.json,130616,283,894856640
894856658,battle_894856658.json,193225,421,894856658
894856659,battle_894856659.json,111323,243,894856659
894856725,battle_894856725.json,269490,581,894856725
894856726,battle_894856726.json,229758,495,894856726
894856744,battle_894856744.json,325891,691,894856744
894856745,battle_894856745.json,107489,229,894856745
894856767,battle_894856767.json,145445,321,894856767
894856768,battle_894856768.json,165213,361,894856768
894910761,battle_894910761.json,130858,281,894910761
894910762,battle_894910762.json,145314,311,894910762
894923548,battle_894923548.json,253204,529,894923548
894923549,battle_894923549.json,214222,445,894923549
894937682,battle_894937682.json,84361,175,894937682
894937683,battle_894937683.json,135602,281,894937683
894984635,battle_894984635.json,74920,163,894984635
894984636,battle_894984636.json,72750,159,894984636
894984721,battle_894984721.json,243892,509,894984721
894984722,battle_894984722.json,286889,601,894984722
894989316,battle_894989316.json,197350,431,894989316
894989317,battle_894989317.json,224126,491,894989317
894990175,battle_894990175.json,139723,287,894990175
894990176,battle_894990176.json,112010,231,894990176
894992070,battle_894992070.json,187640,409,894992070
894992071,battle_894992071.json,195152,425,894992071
894992807,battle_894992807.json,262093,513,894992807
894992808,battle_894992808.json,280391,549,894992808
894993132,battle_894993132.json,209556,421,894993132
894993133,battle_894993133.json,197454,399,894993133
894993846,battle_894993846.json,190408,417,894993846
894993847,battle_894993847.json,236213,519,894993847
894996087,battle_894996087.json,263768,527,894996087
894996088,battle_894996088.json,318234,633,894996088
894996115,battle_894996115.json,229483,481,894996115
894996116,battle_894996116.json,240226,501,894996116
894996141,battle_894996141.json,196238,413,894996141
894996142,battle_894996142.json,192744,405,894996142
894996218,battle_894996218.json,325920,673,894996218
894996219,battle_894996219.json,230822,477,894996219
894996312,battle_894996312.json,200693,403,894996312
894996313,battle_894996313.json,212710,427,894996313
894996321,battle_894996321.json,263126,533,894996321
894996322,battle_894996322.json,272957,553,894996322
894996351,battle_894996351.json,125072,261,894996351
894996352,battle_894996352.json,88851,185,894996352
895001664,battle_895001664.json,246410,509,895001664
895001665,battle_895001665.json,224364,463,895001665
895006222,battle_895006222.json,174239,363,895006222
895006223,battle_895006223.json,185048,385,895006223
895011382,battle_895011382.json,113137,237,895011382
895011383,battle_895011383.json,115944,243,895011383
895035743,battle_895035743.json,104667,219,895035743
895035744,battle_895035744.json,97070,205,895035744
895040938,battle_895040938.json,128710,275,895040938
895040939,battle_895040939.json,108929,233,895040939
895053122,battle_895053122.json,256150,531,895053122
895053123,battle_895053123.json,226409,471,895053123
895055288,battle_895055288.json,120489,251,895055288
895055289,battle_895055289.json,98732,207,895055289
895068428,battle_895068428.json,270041,543,895068428
895068429,battle_895068429.json,250590,507,895068429
895068467,battle_895068467.json,168935,335,895068467
895068468,battle_895068468.json,160268,317,895068468
895068493,battle_895068493.json,256838,511,895068493
895068494,battle_895068494.json,220817,439,895068494
895068593,battle_895068593.json,104063,209,895068593
895068594,battle_895068594.json,168128,339,895068594
895068744,battle_895068744.json,228016,461,895068744
895068745,battle_895068745.json,137443,279,895068745
895068789,battle_895068789.json,274582,553,895068789
895068790,battle_895068790.json,304254,615,895068790
895112603,battle_895112603.json,165481,333,895112603
895112604,battle_895112604.json,151578,307,895112604
895114523,battle_895114523.json,229282,483,895114523
895114524,battle_895114524.json,249890,523,895114524
895114558,battle_895114558.json,178404,359,895114558
895114559,battle_895114559.json,167223,337,895114559
895114589,battle_895114589.json,278656,579,895114589
895114590,battle_895114590.json,328927,679,895114590
895114980,battle_895114980.json,183776,383,895114980
895114981,battle_895114981.json,173727,359,895114981
895115487,battle_895115487.json,110302,233,895115487
895115488,battle_895115488.json,88501,185,895115488
895115717,battle_895115717.json,162169,339,895115717
895115718,battle_895115718.json,110513,231,895115718
895115798,battle_895115798.json,224859,473,895115798
895115799,battle_895115799.json,232935,489,895115799
895116147,battle_895116147.json,204470,411,895116147
895116148,battle_895116148.json,195666,393,895116148
895116272,battle_895116272.json,255349,513,895116272
895116273,battle_895116273.json,254477,513,895116273
895127662,battle_895127662.json,228201,497,895127662
895127663,battle_895127663.json,263857,579,895127663
895127664,battle_895127664.json,217989,475,895127664
895127665,battle_895127665.json,241893,529,895127665
895127666,battle_895127666.json,175608,383,895127666
895127667,battle_895127667.json,177987,389,895127667
895127668,battle_895127668.json,104432,225,895127668
895127669,battle_895127669.json,97752,211,895127669
895127670,battle_895127670.json,182768,375,895127670
895127671,battle_895127671.json,180497,377,895127671
895127672,battle_895127672.json,113314,231,895127672
895127673,battle_895127673.json,125025,255,895127673
895127674,battle_895127674.json,191865,415,895127674
895127675,battle_895127675.json,188965,409,895127675
895127676,battle_895127676.json,89745,195,895127676
895127677,battle_895127677.json,94289,205,895127677
895127678,battle_895127678.json,185929,389,895127678
895127679,battle_895127679.json,186680,391,895127679
895127680,battle_895127680.json,182625,395,895127680
895127681,battle_895127681.json,2162,3,895127681
895127735,battle_895127735.json,73733,161,895127735
895127736,battle_895127736.json,118896,255,895127736
895127751,battle_895127751.json,183604,399,895127751
895127752,battle_895127752.json,216975,471,895127752
895127776,battle_895127776.json,148407,323,895127776
895127777,battle_895127777.json,121061,265,895127777
895127805,battle_895127805.json,187287,403,895127805
895127806,battle_895127806.json,147672,315,895127806
895127848,battle_895127848.json,180908,379,895127848
895127849,battle_895127849.json,170816,357,895127849
895127881,battle_895127881.json,108108,233,895127881
895127882,battle_895127882.json,97733,213,895127882
895127902,battle_895127902.json,221809,483,895127902
895127903,battle_895127903.json,232838,509,895127903
895127946,battle_895127946.json,209483,455,895127946
895127947,battle_895127947.json,239958,521,895127947
895128001,battle_895128001.json,88642,167,895128001
895128002,battle_895128002.json,114654,217,895128002
895128021,battle_895128021.json,80975,169,895128021
895128022,battle_895128022.json,85614,179,895128022
895128038,battle_895128038.json,149231,325,895128038
895128039,battle_895128039.json,122789,267,895128039
895128078,battle_895128078.json,334787,733,895128078
895128079,battle_895128079.json,298675,649,895128079
895128133,battle_895128133.json,180206,389,895128133
895128134,battle_895128134.json,236038,509,895128134
895128168,battle_895128168.json,70715,153,895128168
895128169,battle_895128169.json,130353,283,895128169
895128189,battle_895128189.json,240554,501,895128189
895128190,battle_895128190.json,239386,499,895128190
895128317,battle_895128317.json,84076,159,895128317
895128321,battle_895128321.json,146315,279,895128321
895128452,battle_895128452.json,235784,499,895128452
895128453,battle_895128453.json,264937,555,895128453
895128688,battle_895128688.json,135432,281,895128688
895128689,battle_895128689.json,114688,235,895128689
895128722,battle_895128722.json,165489,315,895128722
895128723,battle_895128723.json,121675,231,895128723
895128821,battle_895128821.json,375278,713,895128821
895128822,battle_895128822.json,51447,97,895128822
895129024,battle_895129024.json,72128,157,895129024
895129025,battle_895129025.json,84065,183,895129025
895129080,battle_895129080.json,182662,399,895129080
895129081,battle_895129081.json,103584,223,895129081
895129193,battle_895129193.json,313890,687,895129193
895129194,battle_895129194.json,346980,757,895129194
895129360,battle_895129360.json,316806,657,895129360
895129361,battle_895129361.json,280603,581,895129361
895129539,battle_895129539.json,228254,497,895129539
895129540,battle_895129540.json,277245,607,895129540
895129694,battle_895129694.json,82614,157,895129694
895129695,battle_895129695.json,109780,209,895129695
895129744,battle_895129744.json,126702,277,895129744
895129745,battle_895129745.json,96381,209,895129745
895129822,battle_895129822.json,240044,519,895129822
895129823,battle_895129823.json,203172,445,895129823
895129982,battle_895129982.json,168755,349,895129982
895129983,battle_895129983.json,255519,527,895129983
895130119,battle_895130119.json,138360,301,895130119
895130120,battle_895130120.json,163627,355,895130120
895130236,battle_895130236.json,246927,537,895130236
895130237,battle_895130237.json,236667,513,895130237
895130386,battle_895130386.json,130807,237,895130386
895130387,battle_895130387.json,152179,275,895130387
895130468,battle_895130468.json,270815,593,895130468
895130469,battle_895130469.json,258679,565,895130469
895130634,battle_895130634.json,237429,461,895130634
895130635,battle_895130635.json,292370,567,895130635
895130792,battle_895130792.json,181678,381,895130792
895130793,battle_895130793.json,175857,369,895130793
895130891,battle_895130891.json,272371,595,895130891
895130892,battle_895130892.json,242587,531,895130892
895131046,battle_895131046.json,175330,383,895131046
895131047,battle_895131047.json,180920,395,895131047
895131147,battle_895131147.json,264178,503,895131147
895131148,battle_895131148.json,217822,415,895131148
895131279,battle_895131279.json,143412,311,895131279
895131280,battle_895131280.json,91984,199,895131280
895131323,battle_895131323.json,194624,407,895131323
895131324,battle_895131324.json,172737,363,895131324
895131343,battle_895131343.json,323620,709,895131343
895131344,battle_895131344.json,330015,721,895131344
895131448,battle_895131448.json,11848,23,895131448
895131449,battle_895131449.json,184348,403,895131449
895131539,battle_895131539.json,160847,337,895131539
895131540,battle_895131540.json,135551,281,895131540
895131549,battle_895131549.json,284007,563,895131549
895131550,battle_895131550.json,177398,355,895131550
895131629,battle_895131629.json,192585,417,895131629
895131630,battle_895131630.json,207954,451,895131630
895131690,battle_895131690.json,156786,293,895131690
895131691,battle_895131691.json,224615,419,895131691
895131716,battle_895131716.json,280039,615,895131716
895131717,battle_895131717.json,232651,505,895131717
895131782,battle_895131782.json,130080,285,895131782
895131783,battle_895131783.json,173659,377,895131783
895131839,battle_895131839.json,272048,587,895131839
895131840,battle_895131840.json,219052,475,895131840
895131867,battle_895131867.json,295235,639,895131867
895131868,battle_895131868.json,288642,631,895131868
895131884,battle_895131884.json,210504,403,895131884
895131885,battle_895131885.json,269234,515,895131885
895131906,battle_895131906.json,301126,651,895131906
895131907,battle_895131907.json,245920,527,895131907
895131936,battle_895131936.json,90991,193,895131936
895131937,battle_895131937.json,114512,247,895131937
895131953,battle_895131953.json,173311,377,895131953
895131954,battle_895131954.json,134104,289,895131954
895131957,battle_895131957.json,187621,381,895131957
895131958,battle_895131958.json,167668,343,895131958
895131971,battle_895131971.json,220351,485,895131971
895131972,battle_895131972.json,259147,569,895131972
895132002,battle_895132002.json,121741,267,895132002
895132003,battle_895132003.json,128080,281,895132003
895132017,battle_895132017.json,230979,501,895132017
895132018,battle_895132018.json,198316,429,895132018
895132025,battle_895132025.json,251298,529,895132025
895132027,battle_895132027.json,270892,561,895132027
895132054,battle_895132054.json,177610,387,895132054
895132055,battle_895132055.json,145654,319,895132055
895132083,battle_895132083.json,123253,257,895132083
895132084,battle_895132084.json,88123,185,895132084
895132091,battle_895132091.json,292029,625,895132091
895132092,battle_895132092.json,215835,461,895132092
895132117,battle_895132117.json,383806,817,895132117
895132118,battle_895132118.json,325922,691,895132118
895132134,battle_895132134.json,196246,427,895132134
895132135,battle_895132135.json,211006,465,895132135
895132158,battle_895132158.json,248725,539,895132158
895132159,battle_895132159.json,218849,475,895132159
895132188,battle_895132188.json,163759,359,895132188
895132189,battle_895132189.json,153972,335,895132189
895132223,battle_895132223.json,269701,583,895132223
895132224,battle_895132224.json,306973,663,895132224
895132242,battle_895132242.json,209781,437,895132242
895132243,battle_895132243.json,269707,563,895132243
895132290,battle_895132290.json,100193,189,895132290
895132291,battle_895132291.json,170400,325,895132291
895132313,battle_895132313.json,273255,539,895132313
895132314,battle_895132314.json,334756,667,895132314
895132316,battle_895132316.json,311008,681,895132316
895132317,battle_895132317.json,315532,687,895132317
895132397,battle_895132397.json,271252,577,895132397
895132398,battle_895132398.json,354417,757,895132398
895132405,battle_895132405.json,165780,315,895132405
895132406,battle_895132406.json,159166,305,895132406
895132437,battle_895132437.json,203842,445,895132437
895132438,battle_895132438.json,288923,627,895132438
895132466,battle_895132466.json,279905,589,895132466
895132467,battle_895132467.json,178018,373,895132467
895132494,battle_895132494.json,112540,239,895132494
895132495,battle_895132495.json,99680,213,895132495
895132524,battle_895132524.json,199309,439,895132524
895132525,battle_895132525.json,195858,431,895132525
895132530,battle_895132530.json,235461,473,895132530
895132531,battle_895132531.json,502135,1001,895132531
895132580,battle_895132580.json,122418,265,895132580
895132581,battle_895132581.json,224125,477,895132581
895132629,battle_895132629.json,240563,519,895132629
895132630,battle_895132630.json,207680,445,895132630
895132637,battle_895132637.json,310890,621,895132637
895132638,battle_895132638.json,288986,579,895132638
895132676,battle_895132676.json,273722,593,895132676
895132677,battle_895132677.json,181425,397,895132677
895132723,battle_895132723.json,245271,469,895132723
895132724,battle_895132724.json,240123,457,895132724
895132759,battle_895132759.json,91334,197,895132759
895132760,battle_895132760.json,127178,275,895132760
895132804,battle_895132804.json,217421,475,895132804
895132805,battle_895132805.json,239607,519,895132805
895132898,battle_895132898.json,158170,343,895132898
895132899,battle_895132899.json,127274,279,895132899
895132915,battle_895132915.json,118185,219,895132915
895132916,battle_895132916.json,128685,243,895132916
895132958,battle_895132958.json,215369,469,895132958
895132959,battle_895132959.json,195100,425,895132959
895132962,battle_895132962.json,105919,221,895132962
895132963,battle_895132963.json,279748,589,895132963
895133015,battle_895133015.json,126189,271,895133015
895133016,battle_895133016.json,158250,341,895133016
895133037,battle_895133037.json,232688,495,895133037
895133038,battle_895133038.json,223931,475,895133038
895133052,battle_895133052.json,91961,199,895133052
895133053,battle_895133053.json,174907,381,895133053
895133104,battle_895133104.json,174249,381,895133104
895133105,battle_895133105.json,188938,413,895133105
895133158,battle_895133158.json,208335,451,895133158
895133159,battle_895133159.json,228047,491,895133159
895133185,battle_895133185.json,264405,527,895133185
895133186,battle_895133186.json,302940,609,895133186
895133205,battle_895133205.json,110461,239,895133205
895133206,battle_895133206.json,118630,257,895133206
895133255,battle_895133255.json,344025,659,895133255
895133256,battle_895133256.json,326487,627,895133256
895133288,battle_895133288.json,113251,243,895133288
895133289,battle_895133289.json,126270,273,895133289
895133319,battle_895133319.json,233778,519,895133319
895133320,battle_895133320.json,279640,615,895133320
895133339,battle_895133339.json,186961,407,895133339
895133340,battle_895133340.json,222184,483,895133340
895133426,battle_895133426.json,233182,507,895133426
895133427,battle_895133427.json,275625,603,895133427
895133483,battle_895133483.json,125137,237,895133483
895133484,battle_895133484.json,134976,255,895133484
895133512,battle_895133512.json,291173,631,895133512
895133513,battle_895133513.json,282633,615,895133513
895133590,battle_895133590.json,205045,447,895133590
895133591,battle_895133591.json,342803,749,895133591
895133607,battle_895133607.json,183556,401,895133607
895133608,battle_895133608.json,271944,593,895133608
895133660,battle_895133660.json,133294,287,895133660
895133661,battle_895133661.json,154067,335,895133661
895133705,battle_895133705.json,79991,173,895133705
895133706,battle_895133706.json,107707,235,895133706
895133719,battle_895133719.json,165817,363,895133719
895133720,battle_895133720.json,118339,257,895133720
895133753,battle_895133753.json,255953,545,895133753
895133754,battle_895133754.json,212534,453,895133754
895133791,battle_895133791.json,387882,853,895133791
895133792,battle_895133792.json,331325,729,895133792
895133879,battle_895133879.json,150134,329,895133879
895133880,battle_895133880.json,128365,281,895133880
895133909,battle_895133909.json,250692,543,895133909
895133910,battle_895133910.json,187761,411,895133910
895133947,battle_895133947.json,319867,701,895133947
895133948,battle_895133948.json,192159,423,895133948
895133966,battle_895133966.json,365887,725,895133966
895133967,battle_895133967.json,329903,657,895133967
895134004,battle_895134004.json,199705,437,895134004
895134005,battle_895134005.json,204077,445,895134005
895134027,battle_895134027.json,172450,373,895134027
895134028,battle_895134028.json,157742,337,895134028
895134042,battle_895134042.json,219882,477,895134042
895134043,battle_895134043.json,302324,659,895134043
895134046,battle_895134046.json,447357,895,895134046
895134047,battle_895134047.json,503023,1001,895134047
895134099,battle_895134099.json,117202,257,895134099
895134100,battle_895134100.json,140678,303,895134100
895134128,battle_895134128.json,86831,189,895134128
895134129,battle_895134129.json,116670,253,895134129
895134152,battle_895134152.json,165896,361,895134152
895134153,battle_895134153.json,117675,257,895134153
895134176,battle_895134176.json,320433,695,895134176
895134177,battle_895134177.json,311974,673,895134177
895134239,battle_895134239.json,260076,561,895134239
895134240,battle_895134240.json,240806,521,895134240
895134285,battle_895134285.json,198671,431,895134285
895134286,battle_895134286.json,196244,427,895134286
895134322,battle_895134322.json,262616,551,895134322
895134323,battle_895134323.json,224109,471,895134323
895134341,battle_895134341.json,367446,765,895134341
895134342,battle_895134342.json,110239,233,895134342
895134403,battle_895134403.json,325400,691,895134403
895134404,battle_895134404.json,277520,593,895134404
895134507,battle_895134507.json,402188,803,895134507
895134508,battle_895134508.json,335569,675,895134508
895134573,battle_895134573.json,292317,617,895134573
895134574,battle_895134574.json,105273,219,895134574
895134616,battle_895134616.json,218049,457,895134616
895134617,battle_895134617.json,258343,547,895134617
895134691,battle_895134691.json,164610,355,895134691
895134692,battle_895134692.json,185161,399,895134692
895134737,battle_895134737.json,359015,717,895134737
895134738,battle_895134738.json,260039,523,895134738
895134799,battle_895134799.json,149114,315,895134799
895134800,battle_895134800.json,129539,271,895134800
895134902,battle_895134902.json,223071,453,895134902
895134903,battle_895134903.json,198186,397,895134903
895134946,battle_895134946.json,110817,231,895134946
895134947,battle_895134947.json,176681,363,895134947
895134988,battle_895134988.json,214715,453,895134988
895134989,battle_895134989.json,155715,327,895134989
895135027,battle_895135027.json,251947,503,895135027
895135028,battle_895135028.json,289188,573,895135028
895135141,battle_895135141.json,230629,501,895135141
895135142,battle_895135142.json,193483,421,895135142
895135215,battle_895135215.json,367010,775,895135215
895135216,battle_895135216.json,433176,925,895135216
895135522,battle_895135522.json,305224,647,895135522
895135523,battle_895135523.json,424114,905,895135523
895135702,battle_895135702.json,267018,577,895135702
895135703,battle_895135703.json,280472,607,895135703
895136278,battle_895136278.json,251925,549,895136278
895136279,battle_895136279.json,228356,497,895136279
895136886,battle_895136886.json,237682,511,895136886
895136887,battle_895136887.json,246191,537,895136887
895137052,battle_895137052.json,183791,387,895137052
895137053,battle_895137053.json,188794,393,895137053
895137426,battle_895137426.json,244693,531,895137426
895137427,battle_895137427.json,290632,639,895137427
895137844,battle_895137844.json,28190,57,895137844
895137845,battle_895137845.json,415867,883,895137845
895138092,battle_895138092.json,269056,585,895138092
895138093,battle_895138093.json,241008,523,895138093
895138198,battle_895138198.json,219275,437,895138198
895138199,battle_895138199.json,222691,441,895138199
895138509,battle_895138509.json,295016,633,895138509
895138510,battle_895138510.json,230705,487,895138510
895138708,battle_895138708.json,205415,451,895138708
895138709,battle_895138709.json,195538,427,895138709
895139023,battle_895139023.json,150689,283,895139023
895139024,battle_895139024.json,194172,369,895139024
895139263,battle_895139263.json,171576,349,895139263
895139264,battle_895139264.json,194810,399,895139264
895139626,battle_895139626.json,334327,723,895139626
895139627,battle_895139627.json,139523,307,895139627
895139770,battle_895139770.json,193556,387,895139770
895139771,battle_895139771.json,259288,519,895139771
895210433,battle_895210433.json,181753,379,895210433
895210434,battle_895210434.json,159203,331,895210434
895322998,battle_895322998.json,131973,245,895322998
895322999,battle_895322999.json,356769,671,895322999
895323138,battle_895323138.json,169749,319,895323138
895323139,battle_895323139.json,187741,357,895323139
895323510,battle_895323510.json,221988,417,895323510
895323511,battle_895323511.json,424646,801,895323511
895323769,battle_895323769.json,438472,825,895323769
895323770,battle_895323770.json,130981,247,895323770
895323864,battle_895323864.json,291194,557,895323864
895323865,battle_895323865.json,296600,567,895323865
895324244,battle_895324244.json,187588,347,895324244
895324245,battle_895324245.json,149204,275,895324245
895324401,battle_895324401.json,202802,393,895324401
895324402,battle_895324402.json,294978,567,895324402
895324936,battle_895324936.json,165078,315,895324936
895324937,battle_895324937.json,193335,369,895324937
895325172,battle_895325172.json,137096,255,895325172
895325173,battle_895325173.json,364800,685,895325173
895325569,battle_895325569.json,224358,419,895325569
895325570,battle_895325570.json,162689,307,895325570
895326485,battle_895326485.json,233216,443,895326485
895326486,battle_895326486.json,209895,399,895326486
895327039,battle_895327039.json,272314,525,895327039
895327040,battle_895327040.json,271796,521,895327040
895328578,battle_895328578.json,106144,201,895328578
895328579,battle_895328579.json,190004,365,895328579
895328645,battle_895328645.json,405177,689,895328645
895328646,battle_895328646.json,208264,353,895328646
895328780,battle_895328780.json,174918,313,895328780
895328781,battle_895328781.json,168320,303,895328781
895329077,battle_895329077.json,306650,583,895329077
895329078,battle_895329078.json,298649,569,895329078
895329109,battle_895329109.json,210922,405,895329109
895329110,battle_895329110.json,217489,415,895329110
895329240,battle_895329240.json,328675,593,895329240
895329241,battle_895329241.json,293985,531,895329241
895329312,battle_895329312.json,165076,309,895329312
895329313,battle_895329313.json,193292,361,895329313
895329714,battle_895329714.json,124079,235,895329714
895329715,battle_895329715.json,189783,361,895329715
895329755,battle_895329755.json,227851,431,895329755
895329756,battle_895329756.json,365294,695,895329756
895336503,battle_895336503.json,125167,229,895336503
895336504,battle_895336504.json,143702,261,895336504
895336524,battle_895336524.json,141709,265,895336524
895336525,battle_895336525.json,206644,389,895336525
895336843,battle_895336843.json,152443,291,895336843
895336844,battle_895336844.json,118115,227,895336844
895337082,battle_895337082.json,214327,407,895337082
895337083,battle_895337083.json,295173,561,895337083
895337260,battle_895337260.json,302063,577,895337260
895337261,battle_895337261.json,419706,797,895337261
895337331,battle_895337331.json,360978,615,895337331
895337332,battle_895337332.json,336073,571,895337332
895337560,battle_895337560.json,391660,737,895337560
895337561,battle_895337561.json,296824,559,895337561
895337669,battle_895337669.json,351326,659,895337669
895337670,battle_895337670.json,269449,509,895337670
895338026,battle_895338026.json,116913,219,895338026
895338027,battle_895338027.json,119169,221,895338027
895338057,battle_895338057.json,465951,891,895338057
895338058,battle_895338058.json,471663,905,895338058
895338380,battle_895338380.json,247337,467,895338380
895338381,battle_895338381.json,138861,257,895338381
895338647,battle_895338647.json,315959,587,895338647
895338648,battle_895338648.json,350440,649,895338648
895338695,battle_895338695.json,505577,965,895338695
895338696,battle_895338696.json,120776,227,895338696
895338806,battle_895338806.json,244231,461,895338806
895338807,battle_895338807.json,509598,959,895338807
895339078,battle_895339078.json,433758,821,895339078
895339079,battle_895339079.json,353802,669,895339079
895339131,battle_895339131.json,156624,289,895339131
895339132,battle_895339132.json,136361,251,895339132
895339189,battle_895339189.json,260170,493,895339189
895339190,battle_895339190.json,292640,555,895339190
895339214,battle_895339214.json,214461,407,895339214
895339215,battle_895339215.json,189171,359,895339215
895339271,battle_895339271.json,373607,683,895339271
895339272,battle_895339272.json,139324,257,895339272
895339345,battle_895339345.json,440492,835,895339345
895339346,battle_895339346.json,107070,201,895339346
895339585,battle_895339585.json,268395,477,895339585
895339586,battle_895339586.json,177017,313,895339586
895339684,battle_895339684.json,209843,397,895339684
895339685,battle_895339685.json,168337,323,895339685
895339914,battle_895339914.json,450228,833,895339914
895339915,battle_895339915.json,125792,229,895339915
895340085,battle_895340085.json,191024,363,895340085
895340086,battle_895340086.json,154774,297,895340086
895340152,battle_895340152.json,374474,689,895340152
895340153,battle_895340153.json,363210,669,895340153
895341238,battle_895341238.json,105294,201,895341238
895341239,battle_895341239.json,175986,335,895341239
895341273,battle_895341273.json,340663,637,895341273
895341274,battle_895341274.json,427652,799,895341274
895341298,battle_895341298.json,312812,601,895341298
895341299,battle_895341299.json,240324,461,895341299
895341413,battle_895341413.json,195388,373,895341413
895341414,battle_895341414.json,174517,333,895341414
895341493,battle_895341493.json,246699,471,895341493
895341494,battle_895341494.json,244455,467,895341494
895341534,battle_895341534.json,299056,525,895341534
895341535,battle_895341535.json,204841,359,895341535
895342199,battle_895342199.json,217261,413,895342199
895342200,battle_895342200.json,157995,303,895342200
895342238,battle_895342238.json,212393,407,895342238
